seed,ch_fixed,nnet,HighEnergyLevelChargeStopper,HighEnergyWantsToCharge,ChargeOnVeryLowEnergy,LowEnergyFlyToField,DroneOnEmptyField,HighEnergyIdleDronesVeryFarFromBirds,set_state,which_simulation,drones,file,redflags,charger_option,hysteresis,active_drones,total_damage,alive_drone_rate,damage_rate,charger_capacity
2,0,256B,0,0,0,0,0,0,SetState.use_set_state_minimal,betterbaseline,15,5dice-3,RedflagsEnum.answer,3,none,1,410,0.06666666666666667,0.9276018099547512,1
2,0,256B,0,0,0,0,0,0,SetState.use_set_state_minimal,betterbaseline,15,1tiny,RedflagsEnum.answer,3,none,3,310,0.2,0.32908704883227174,2
0,0,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,baseline_with_rf_argmax,120,real-life,RedflagsEnum.answer,3,none,98,313,0.8166666666666667,0.3120638085742772,40
0,0,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,baseline_with_rf_argmax,30,fill_one_drone,RedflagsEnum.answer,3,none,18,666,0.6,0.6761421319796954,8
0,0,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,baseline_with_rf_argmax,8,5dice-2-1000epoch,RedflagsEnum.answer,3,none,7,294,0.875,0.3227222832052689,3
0,0,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,baseline_with_rf_argmax,24,U-1-ch,RedflagsEnum.answer,3,none,10,512,0.4166666666666667,0.5535135135135135,6
0,0,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,baseline_with_rf_argmax,15,1tiny,RedflagsEnum.answer,3,none,8,233,0.5333333333333333,0.24734607218683652,2
0,0,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,baseline_with_rf_argmax,20,orig-100birds,RedflagsEnum.answer,3,none,9,233,0.45,1.0,3
0,0,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,baseline_with_rf_argmax,15,5dice-3,RedflagsEnum.answer,3,none,2,374,0.13333333333333333,0.8461538461538461,1
0,0,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,baseline_with_rf_argmax,4,orig,RedflagsEnum.answer,3,none,2,103,0.5,0.44206008583690987,3
0,0,256B,0,0,0,0,0,0,SetState.use_set_state_minimal,argmax,8,5dice-2-1000epoch,RedflagsEnum.answer,3,none,8,398,1.0,0.43688254665203075,3
0,0,256B,0,0,0,0,0,0,SetState.use_set_state_minimal,argmax,120,real-life,RedflagsEnum.answer,3,none,98,360,0.8166666666666667,0.3589232303090728,40
0,0,256B,0,0,0,0,0,0,SetState.use_set_state_minimal,argmax,30,fill_one_drone,RedflagsEnum.answer,3,none,16,795,0.5333333333333333,0.8071065989847716,8
0,0,256B,0,0,0,0,0,0,SetState.use_set_state_minimal,argmax,20,orig-100birds,RedflagsEnum.answer,3,none,6,233,0.3,1.0,3
0,0,256B,0,0,0,0,0,0,SetState.use_set_state_minimal,argmax,24,U-1-ch,RedflagsEnum.answer,3,none,12,497,0.5,0.5372972972972972,6
0,0,256B,0,0,0,0,0,0,SetState.use_set_state_minimal,argmax,15,1tiny,RedflagsEnum.answer,3,none,4,318,0.26666666666666666,0.3375796178343949,2
0,0,256B,0,0,0,0,0,0,SetState.use_set_state_minimal,argmax,15,5dice-3,RedflagsEnum.answer,3,none,4,442,0.26666666666666666,1.0,1
0,0,256B,0,0,0,0,0,0,SetState.use_set_state_minimal,argmax,4,orig,RedflagsEnum.answer,3,none,2,95,0.5,0.40772532188841204,3
0,0,256B,0,0,0,0,0,0,SetState.use_set_state_minimal,betterbaseline,120,real-life,RedflagsEnum.answer,3,none,97,301,0.8083333333333333,0.3000997008973081,40
0,0,256B,0,0,0,0,0,0,SetState.use_set_state_minimal,betterbaseline,24,U-1-ch,RedflagsEnum.answer,3,none,6,498,0.25,0.5383783783783784,6
0,0,256B,0,0,0,0,0,0,SetState.use_set_state_minimal,betterbaseline,30,fill_one_drone,RedflagsEnum.answer,3,none,14,708,0.4666666666666667,0.7187817258883249,8
0,0,256B,0,0,0,0,0,0,SetState.use_set_state_minimal,betterbaseline,8,5dice-2-1000epoch,RedflagsEnum.answer,3,none,3,384,0.375,0.42151481888035125,3
0,0,256B,0,0,0,0,0,0,SetState.use_set_state_minimal,betterbaseline,20,orig-100birds,RedflagsEnum.answer,3,none,3,233,0.15,1.0,3
0,0,256B,0,0,0,0,0,0,SetState.use_set_state_minimal,betterbaseline,15,1tiny,RedflagsEnum.answer,3,none,3,271,0.2,0.28768577494692144,2
0,0,256B,0,0,0,0,0,0,SetState.use_set_state_minimal,betterbaseline,15,5dice-3,RedflagsEnum.answer,3,none,1,410,0.06666666666666667,0.9276018099547512,1
0,0,256B,0,0,0,0,0,0,SetState.use_set_state_minimal,betterbaseline,4,orig,RedflagsEnum.answer,3,none,2,69,0.5,0.296137339055794,3
1,0,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,baseline_with_rf_argmax,120,real-life,RedflagsEnum.answer,3,none,101,303,0.8416666666666667,0.3020937188434696,40
1,0,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,baseline_with_rf_argmax,30,fill_one_drone,RedflagsEnum.answer,3,none,18,531,0.6,0.5390862944162437,8
1,0,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,baseline_with_rf_argmax,24,U-1-ch,RedflagsEnum.answer,3,none,9,508,0.375,0.5491891891891892,6
1,0,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,baseline_with_rf_argmax,20,orig-100birds,RedflagsEnum.answer,3,none,10,233,0.5,1.0,3
1,0,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,baseline_with_rf_argmax,8,5dice-2-1000epoch,RedflagsEnum.answer,3,none,8,255,1.0,0.27991218441273324,3
1,0,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,baseline_with_rf_argmax,15,1tiny,RedflagsEnum.answer,3,none,7,256,0.4666666666666667,0.27176220806794055,2
1,0,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,baseline_with_rf_argmax,15,5dice-3,RedflagsEnum.answer,3,none,2,339,0.13333333333333333,0.7669683257918553,1
1,0,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,baseline_with_rf_argmax,4,orig,RedflagsEnum.answer,3,none,3,92,0.75,0.3948497854077253,3
1,0,256B,0,0,0,0,0,0,SetState.use_set_state_minimal,argmax,120,real-life,RedflagsEnum.answer,3,none,101,351,0.8416666666666667,0.34995014955134596,40
1,0,256B,0,0,0,0,0,0,SetState.use_set_state_minimal,argmax,8,5dice-2-1000epoch,RedflagsEnum.answer,3,none,8,427,1.0,0.46871569703622395,3
1,0,256B,0,0,0,0,0,0,SetState.use_set_state_minimal,argmax,30,fill_one_drone,RedflagsEnum.answer,3,none,16,793,0.5333333333333333,0.8050761421319796,8
1,0,256B,0,0,0,0,0,0,SetState.use_set_state_minimal,argmax,24,U-1-ch,RedflagsEnum.answer,3,none,12,504,0.5,0.5448648648648649,6
1,0,256B,0,0,0,0,0,0,SetState.use_set_state_minimal,argmax,20,orig-100birds,RedflagsEnum.answer,3,none,6,233,0.3,1.0,3
1,0,256B,0,0,0,0,0,0,SetState.use_set_state_minimal,argmax,15,5dice-3,RedflagsEnum.answer,3,none,5,442,0.3333333333333333,1.0,1
1,0,256B,0,0,0,0,0,0,SetState.use_set_state_minimal,argmax,15,1tiny,RedflagsEnum.answer,3,none,4,369,0.26666666666666666,0.39171974522292996,2
1,0,256B,0,0,0,0,0,0,SetState.use_set_state_minimal,argmax,4,orig,RedflagsEnum.answer,3,none,3,85,0.75,0.3648068669527897,3
1,0,256B,0,0,0,0,0,0,SetState.use_set_state_minimal,betterbaseline,120,real-life,RedflagsEnum.answer,3,none,101,315,0.8416666666666667,0.3140578265204387,40
1,0,256B,0,0,0,0,0,0,SetState.use_set_state_minimal,betterbaseline,24,U-1-ch,RedflagsEnum.answer,3,none,6,459,0.25,0.4962162162162162,6
1,0,256B,0,0,0,0,0,0,SetState.use_set_state_minimal,betterbaseline,30,fill_one_drone,RedflagsEnum.answer,3,none,13,732,0.43333333333333335,0.7431472081218274,8
1,0,256B,0,0,0,0,0,0,SetState.use_set_state_minimal,betterbaseline,20,orig-100birds,RedflagsEnum.answer,3,none,5,233,0.25,1.0,3
1,0,256B,0,0,0,0,0,0,SetState.use_set_state_minimal,betterbaseline,15,1tiny,RedflagsEnum.answer,3,none,3,277,0.2,0.2940552016985138,2
1,0,256B,0,0,0,0,0,0,SetState.use_set_state_minimal,betterbaseline,8,5dice-2-1000epoch,RedflagsEnum.answer,3,none,3,375,0.375,0.411635565312843,3
1,0,256B,0,0,0,0,0,0,SetState.use_set_state_minimal,betterbaseline,15,5dice-3,RedflagsEnum.answer,3,none,1,409,0.06666666666666667,0.9253393665158371,1
1,0,256B,0,0,0,0,0,0,SetState.use_set_state_minimal,betterbaseline,4,orig,RedflagsEnum.answer,3,none,3,84,0.75,0.3605150214592275,3
0,1,256B,0,0,0,0,0,0,SetState.use_set_state_minimal,baseline_with_composiion,120,real-life,RedflagsEnum.answer,3,none,98,18,0.8166666666666667,0.01794616151545364,40
0,1,256B,0,0,0,0,0,0,SetState.use_set_state_minimal,baseline_with_composiion,30,fill_one_drone,RedflagsEnum.answer,3,none,7,266,0.23333333333333334,0.2700507614213198,8
0,1,256B,0,0,0,0,0,0,SetState.use_set_state_minimal,baseline_with_composiion,24,U-1-ch,RedflagsEnum.answer,3,none,2,421,0.08333333333333333,0.45513513513513515,6
0,1,256B,0,0,0,0,0,0,SetState.use_set_state_minimal,baseline_with_composiion,8,5dice-2-1000epoch,RedflagsEnum.answer,3,none,3,394,0.375,0.43249176728869376,3
0,1,256B,0,0,0,0,0,0,SetState.use_set_state_minimal,baseline_with_composiion,15,5dice-3,RedflagsEnum.answer,3,none,1,374,0.06666666666666667,0.8461538461538461,1
0,1,256B,0,0,0,0,0,0,SetState.use_set_state_minimal,baseline_with_composiion,15,1tiny,RedflagsEnum.answer,3,none,3,218,0.2,0.23142250530785563,2
0,1,256B,0,0,0,0,0,0,SetState.use_set_state_minimal,baseline_with_composiion,4,orig,RedflagsEnum.answer,3,none,2,98,0.5,0.4206008583690987,3
0,1,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,greedy_ensemble_obey_partial,4,orig,RedflagsEnum.answer,3,B0.15-5,0,2,0.0,0.008583690987124463,3
0,1,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,greedy_ensemble_obey_partial,30,fill_one_drone,RedflagsEnum.answer,3,B0.15-5,19,131,0.6333333333333333,0.132994923857868,8
0,1,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,greedy_ensemble_obey_partial,15,5dice-3,RedflagsEnum.answer,3,B0.15-5,8,44,0.5333333333333333,0.09954751131221719,1
0,1,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,greedy_ensemble_obey_partial,24,U-1-ch,RedflagsEnum.answer,3,B0.15-5,14,22,0.5833333333333334,0.023783783783783784,6
0,1,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,greedy_ensemble_obey_partial,15,1tiny,RedflagsEnum.answer,3,B0.15-5,12,41,0.8,0.0435244161358811,2
0,1,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,greedy_ensemble_obey_partial,120,real-life,RedflagsEnum.answer,3,B0.15-5,98,92,0.8166666666666667,0.09172482552342971,40
0,1,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,greedy_ensemble_obey,4,orig,RedflagsEnum.answer,3,B0.15-5,0,2,0.0,0.008583690987124463,3
0,1,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,greedy_ensemble_obey,30,fill_one_drone,RedflagsEnum.answer,3,B0.15-5,19,131,0.6333333333333333,0.132994923857868,8
0,1,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,greedy_ensemble_obey,15,5dice-3,RedflagsEnum.answer,3,B0.15-5,8,44,0.5333333333333333,0.09954751131221719,1
0,1,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,greedy_ensemble_obey,15,1tiny,RedflagsEnum.answer,3,B0.15-5,12,41,0.8,0.0435244161358811,2
0,1,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,greedy_ensemble_obey,24,U-1-ch,RedflagsEnum.answer,3,B0.15-5,14,22,0.5833333333333334,0.023783783783783784,6
0,1,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,greedy_ensemble_obey,120,real-life,RedflagsEnum.answer,3,B0.15-5,98,92,0.8166666666666667,0.09172482552342971,40
0,1,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,greedy_ensemble_priority,8,5dice-2-1000epoch,RedflagsEnum.answer,3,B0.15-5,8,45,1.0,0.04939626783754116,3
0,1,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,greedy_ensemble_priority,120,real-life,RedflagsEnum.answer,3,B0.15-5,98,92,0.8166666666666667,0.09172482552342971,40
0,1,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,greedy_ensemble_priority,30,fill_one_drone,RedflagsEnum.answer,3,B0.15-5,22,144,0.7333333333333333,0.14619289340101524,8
0,1,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,greedy_ensemble_priority,24,U-1-ch,RedflagsEnum.answer,3,B0.15-5,14,51,0.5833333333333334,0.055135135135135134,6
0,1,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,greedy_ensemble_priority,20,orig-100birds,RedflagsEnum.answer,3,B0.15-5,11,230,0.55,0.9871244635193133,3
0,1,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,greedy_ensemble_priority,15,5dice-3,RedflagsEnum.answer,3,B0.15-5,11,58,0.7333333333333333,0.13122171945701358,1
0,1,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,greedy_ensemble_priority,15,1tiny,RedflagsEnum.answer,3,B0.15-5,12,52,0.8,0.055201698513800426,2
0,1,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,greedy_ensemble_priority,4,orig,RedflagsEnum.answer,3,B0.15-5,2,67,0.5,0.2875536480686695,3
0,1,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,greedy_drone,8,5dice-2-1000epoch,RedflagsEnum.answer,3,B0.15-5,8,90,1.0,0.09879253567508232,3
0,1,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,greedy_drone,120,real-life,RedflagsEnum.answer,3,B0.15-5,98,16,0.8166666666666667,0.015952143569292122,40
0,1,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,greedy_drone,30,fill_one_drone,RedflagsEnum.answer,3,B0.15-5,24,70,0.8,0.07106598984771574,8
0,1,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,greedy_drone,24,U-1-ch,RedflagsEnum.answer,3,B0.15-5,21,34,0.875,0.036756756756756756,6
0,1,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,greedy_drone,15,5dice-3,RedflagsEnum.answer,3,B0.15-5,9,99,0.6,0.2239819004524887,1
0,1,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,greedy_drone,20,orig-100birds,RedflagsEnum.answer,3,B0.15-5,5,233,0.25,1.0,3
0,1,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,greedy_drone,15,1tiny,RedflagsEnum.answer,3,B0.15-5,13,38,0.8666666666666667,0.040339702760084924,2
0,1,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,greedy_drone,4,orig,RedflagsEnum.answer,3,B0.15-5,2,79,0.5,0.33905579399141633,3
1,1,256B,0,0,0,0,0,0,SetState.use_set_state_minimal,baseline_with_composiion,120,real-life,RedflagsEnum.answer,3,none,101,21,0.8416666666666667,0.020937188434695914,40
1,1,256B,0,0,0,0,0,0,SetState.use_set_state_minimal,baseline_with_composiion,24,U-1-ch,RedflagsEnum.answer,3,none,3,317,0.125,0.3427027027027027,6
1,1,256B,0,0,0,0,0,0,SetState.use_set_state_minimal,baseline_with_composiion,30,fill_one_drone,RedflagsEnum.answer,3,none,14,221,0.4666666666666667,0.22436548223350253,8
1,1,256B,0,0,0,0,0,0,SetState.use_set_state_minimal,baseline_with_composiion,8,5dice-2-1000epoch,RedflagsEnum.answer,3,none,2,311,0.25,0.3413830954994512,3
1,1,256B,0,0,0,0,0,0,SetState.use_set_state_minimal,baseline_with_composiion,15,1tiny,RedflagsEnum.answer,3,none,3,250,0.2,0.2653927813163482,2
1,1,256B,0,0,0,0,0,0,SetState.use_set_state_minimal,baseline_with_composiion,15,5dice-3,RedflagsEnum.answer,3,none,2,376,0.13333333333333333,0.8506787330316742,1
1,1,256B,0,0,0,0,0,0,SetState.use_set_state_minimal,baseline_with_composiion,4,orig,RedflagsEnum.answer,3,none,3,74,0.75,0.31759656652360513,3
1,1,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,greedy_ensemble_obey_partial,4,orig,RedflagsEnum.answer,3,B0.15-5,0,6,0.0,0.02575107296137339,3
1,1,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,greedy_ensemble_obey_partial,30,fill_one_drone,RedflagsEnum.answer,3,B0.15-5,22,92,0.7333333333333333,0.09340101522842639,8
1,1,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,greedy_ensemble_obey_partial,15,1tiny,RedflagsEnum.answer,3,B0.15-5,9,65,0.6,0.06900212314225053,2
1,1,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,greedy_ensemble_obey_partial,24,U-1-ch,RedflagsEnum.answer,3,B0.15-5,8,47,0.3333333333333333,0.05081081081081081,6
1,1,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,greedy_ensemble_obey_partial,15,5dice-3,RedflagsEnum.answer,3,B0.15-5,9,59,0.6,0.1334841628959276,1
1,1,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,greedy_ensemble_obey_partial,120,real-life,RedflagsEnum.answer,3,B0.15-5,100,94,0.8333333333333334,0.09371884346959122,40
1,1,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,greedy_ensemble_obey,4,orig,RedflagsEnum.answer,3,B0.15-5,0,6,0.0,0.02575107296137339,3
1,1,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,greedy_ensemble_obey,30,fill_one_drone,RedflagsEnum.answer,3,B0.15-5,22,92,0.7333333333333333,0.09340101522842639,8
1,1,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,greedy_ensemble_obey,24,U-1-ch,RedflagsEnum.answer,3,B0.15-5,8,47,0.3333333333333333,0.05081081081081081,6
1,1,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,greedy_ensemble_obey,15,1tiny,RedflagsEnum.answer,3,B0.15-5,9,65,0.6,0.06900212314225053,2
1,1,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,greedy_ensemble_obey,15,5dice-3,RedflagsEnum.answer,3,B0.15-5,9,59,0.6,0.1334841628959276,1
1,1,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,greedy_ensemble_obey,120,real-life,RedflagsEnum.answer,3,B0.15-5,100,94,0.8333333333333334,0.09371884346959122,40
1,1,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,greedy_drone,120,real-life,RedflagsEnum.answer,3,B0.15-5,101,19,0.8416666666666667,0.018943170488534396,40
1,1,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,greedy_drone,8,5dice-2-1000epoch,RedflagsEnum.answer,3,B0.15-5,8,126,1.0,0.13830954994511527,3
1,1,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,greedy_drone,30,fill_one_drone,RedflagsEnum.answer,3,B0.15-5,22,56,0.7333333333333333,0.05685279187817259,8
1,1,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,greedy_drone,24,U-1-ch,RedflagsEnum.answer,3,B0.15-5,20,21,0.8333333333333334,0.022702702702702703,6
1,1,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,greedy_drone,20,orig-100birds,RedflagsEnum.answer,3,B0.15-5,5,233,0.25,1.0,3
1,1,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,greedy_drone,15,5dice-3,RedflagsEnum.answer,3,B0.15-5,8,69,0.5333333333333333,0.15610859728506787,1
1,1,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,greedy_drone,15,1tiny,RedflagsEnum.answer,3,B0.15-5,13,53,0.8666666666666667,0.05626326963906582,2
1,1,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,greedy_drone,4,orig,RedflagsEnum.answer,3,B0.15-5,3,47,0.75,0.2017167381974249,3
1,1,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,greedy_ensemble_priority,120,real-life,RedflagsEnum.answer,3,B0.15-5,100,94,0.8333333333333334,0.09371884346959122,40
1,1,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,greedy_ensemble_priority,8,5dice-2-1000epoch,RedflagsEnum.answer,3,B0.15-5,8,55,1.0,0.06037321624588365,3
1,1,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,greedy_ensemble_priority,30,fill_one_drone,RedflagsEnum.answer,3,B0.15-5,18,101,0.6,0.10253807106598985,8
1,1,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,greedy_ensemble_priority,24,U-1-ch,RedflagsEnum.answer,3,B0.15-5,10,73,0.4166666666666667,0.07891891891891892,6
1,1,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,greedy_ensemble_priority,20,orig-100birds,RedflagsEnum.answer,3,B0.15-5,11,233,0.55,1.0,3
1,1,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,greedy_ensemble_priority,15,5dice-3,RedflagsEnum.answer,3,B0.15-5,10,60,0.6666666666666666,0.13574660633484162,1
1,1,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,greedy_ensemble_priority,15,1tiny,RedflagsEnum.answer,3,B0.15-5,11,54,0.7333333333333333,0.05732484076433121,2
1,1,256B,1,1,1,1,1,1,SetState.use_set_state_minimal,greedy_ensemble_priority,4,orig,RedflagsEnum.answer,3,B0.15-5,3,59,0.75,0.2532188841201717,3
